1,2,1,0x317e663d882223aace086778fbcdf21b6264949e,0x317e663d882223aace086778fbcdf21b6264949e,VaultBunnyMaximizer,,,,https://pancakebunny.finance/pool/BUNNY-Maximizer,ACTIVATE,2021-06-29 16:24:47,2021-06-29 16:24:48
2,2,0,0xCADc8CB26c8C7cB46500E61171b5F27e9bd7889D,,BunnyPool,,,,https://pancakebunny.finance/pool/BUNNY,ACTIVATE,2021-06-29 17:17:01,2021-06-29 17:17:02
3,2,1,0xa6C29a422D1612293669156a34f2793526783622,0x017fd859191e631aae83627b203ef82a6b638c5a,VaultBunnyBNB,,,,https://pancakebunny.finance/pool/BUNNY-BNB-FLIP-Boost,ACTIVATE,2021-06-30 16:00:12,2021-06-30 16:00:13
4,2,1,0xEDfcB78e73f7bA6aD2D829bf5D462a0924da28eD,0x272D425a4Ab32FAc776533078cf1801Dd1A100f6,VaultCakeToCake,,,,https://pancakebunny.finance/pool/CAKE,ACTIVATE,2021-06-30 16:00:12,2021-06-30 16:00:12
